feature_stem,deepnsd_model_string,model,train_task,train_data,architecture,model_class,model_depth,display_name,metric,model_layer,model_layer_depth,mean_train,mean_test,n_subjects,rank_by_mean_train,rank_by_mean_test,selection_rule
mixer_l16_224_in21k_classification,mixer_l16_224_in21k_classification,mixer_l16_224_in21k,classification,imagenet21k,mixer_l16_224,MLP-Mixer,414.0,Mixer-L16-IN22K,wrsa,Linear-67,0.6884057971014492,0.7019245509478395,0.6851111484745291,4,2,1,highest_mean_test_score_across_subjects_posthoc
mixer_l16_224_in21k_classification,mixer_l16_224_in21k_classification,mixer_l16_224_in21k,classification,imagenet21k,mixer_l16_224,MLP-Mixer,414.0,Mixer-L16-IN22K,wrsa,Linear-63,0.6473429951690821,0.7037942730550699,0.6777740118846449,4,1,11,highest_mean_train_score_across_subjects
mnasnet1_0_classification,mnasnet1_0_classification,mnasnet1_0,classification,imagenet,mnasnet1_0,Convolutional,158.0,MNASNet1.0,crsa,BatchNorm2d-47,0.879746835443038,0.3721683422444885,0.3742150715825536,4,1,1,highest_mean_test_score_across_subjects_posthoc
mnasnet1_0_classification,mnasnet1_0_classification,mnasnet1_0,classification,imagenet,mnasnet1_0,Convolutional,158.0,MNASNet1.0,crsa,BatchNorm2d-47,0.879746835443038,0.3721683422444885,0.3742150715825536,4,1,1,highest_mean_train_score_across_subjects
mnasnet1_0_classification,mnasnet1_0_classification,mnasnet1_0,classification,imagenet,mnasnet1_0,Convolutional,158.0,MNASNet1.0,srpr,Conv2d-47,0.8734177215189873,0.3769283000912358,0.37985221614014997,4,1,1,highest_mean_test_score_across_subjects_posthoc
mnasnet1_0_classification,mnasnet1_0_classification,mnasnet1_0,classification,imagenet,mnasnet1_0,Convolutional,158.0,MNASNet1.0,srpr,Conv2d-47,0.8734177215189873,0.3769283000912358,0.37985221614014997,4,1,1,highest_mean_train_score_across_subjects
mnasnet1_0_classification,mnasnet1_0_classification,mnasnet1_0,classification,imagenet,mnasnet1_0,Convolutional,158.0,MNASNet1.0,wrsa,ReLU-34,0.9430379746835444,0.6893552714641678,0.682389801197392,4,7,1,highest_mean_test_score_across_subjects_posthoc
mnasnet1_0_classification,mnasnet1_0_classification,mnasnet1_0,classification,imagenet,mnasnet1_0,Convolutional,158.0,MNASNet1.0,wrsa,BatchNorm2d-47,0.879746835443038,0.6950484494560829,0.6688731699178319,4,1,4,highest_mean_train_score_across_subjects
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,crsa,BatchNorm2d-50,0.9371069182389936,0.3655601890178693,0.35782048248245324,4,1,1,highest_mean_test_score_across_subjects_posthoc
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,crsa,BatchNorm2d-50,0.9371069182389936,0.3655601890178693,0.35782048248245324,4,1,1,highest_mean_train_score_across_subjects
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,srpr,BatchNorm2d-50,0.9371069182389936,0.3748475064218073,0.3807006883914694,4,1,1,highest_mean_test_score_across_subjects_posthoc
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,srpr,BatchNorm2d-50,0.9371069182389936,0.3748475064218073,0.3807006883914694,4,1,1,highest_mean_train_score_across_subjects
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,wrsa,BatchNorm2d-50,0.9371069182389936,0.6954142498554232,0.6807658105383696,4,1,1,highest_mean_test_score_across_subjects_posthoc
mobilenet_v2_classification,mobilenet_v2_classification,mobilenet_v2,classification,imagenet,mobilenet_v2,Convolutional,159.0,MobileNet-V2,wrsa,BatchNorm2d-50,0.9371069182389936,0.6954142498554232,0.6807658105383696,4,1,1,highest_mean_train_score_across_subjects
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,crsa,ReLU-18,0.8452830188679246,0.40361299276255047,0.4182190260329321,4,1,1,highest_mean_test_score_across_subjects_posthoc
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,crsa,ReLU-18,0.8452830188679246,0.40361299276255047,0.4182190260329321,4,1,1,highest_mean_train_score_across_subjects
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,srpr,Identity-74,0.9018867924528302,0.36920468838568354,0.37424362449233295,4,1,1,highest_mean_test_score_across_subjects_posthoc
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,srpr,Identity-74,0.9018867924528302,0.36920468838568354,0.37424362449233295,4,1,1,highest_mean_train_score_across_subjects
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,wrsa,Conv2d-54,0.8415094339622642,0.6905527196904261,0.675960609639554,4,6,1,highest_mean_test_score_across_subjects_posthoc
mobilenetv3_large_100_classification,mobilenetv3_large_100_classification,mobilenetv3_large_100,classification,imagenet,mobilenetv3_large_100,Convolutional,265.0,MobileNet-V3-Large,wrsa,Hardswish-19,0.9056603773584906,0.7007044440079404,0.6670587347314011,4,1,12,highest_mean_train_score_across_subjects
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,crsa,ScaledStdConv2d-48,0.847682119205298,0.40395242936327064,0.4006649521159882,4,1,1,highest_mean_test_score_across_subjects_posthoc
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,crsa,ScaledStdConv2d-48,0.847682119205298,0.40395242936327064,0.4006649521159882,4,1,1,highest_mean_train_score_across_subjects
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,srpr,ScaledStdConv2d-49,0.8609271523178808,0.3762415595830467,0.3783499244431859,4,1,1,highest_mean_test_score_across_subjects_posthoc
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,srpr,ScaledStdConv2d-49,0.8609271523178808,0.3762415595830467,0.3783499244431859,4,1,1,highest_mean_train_score_across_subjects
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,wrsa,ScaledStdConv2d-49,0.8609271523178808,0.7074351050263004,0.691758573913043,4,1,1,highest_mean_test_score_across_subjects_posthoc
nf_resnet50_classification,nf_resnet50_classification,nf_resnet50,classification,imagenet,nf_resnet50,Convolutional,151.0,NF-ResNet50,wrsa,ScaledStdConv2d-49,0.8609271523178808,0.7074351050263004,0.691758573913043,4,1,1,highest_mean_train_score_across_subjects
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,crsa,ReLU-9,0.7045454545454546,0.41837501471551086,0.4227186249390292,4,3,1,highest_mean_test_score_across_subjects_posthoc
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,crsa,Conv2d-61,0.7090909090909091,0.4273258790560541,0.4172049643338118,4,1,2,highest_mean_train_score_across_subjects
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,srpr,AvgPool2d-3,0.7363636363636363,0.3704457455858433,0.37825533913799564,4,1,1,highest_mean_test_score_across_subjects_posthoc
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,srpr,AvgPool2d-3,0.7363636363636363,0.3704457455858433,0.37825533913799564,4,1,1,highest_mean_train_score_across_subjects
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,wrsa,Sigmoid-8,0.6409090909090909,0.6916946107720818,0.6853664627956879,4,11,1,highest_mean_test_score_across_subjects_posthoc
nfnet_l0_classification,nfnet_l0_classification,nfnet_l0,classification,imagenet,nfnet_l0,Convolutional,220.0,NF-Net-L0,wrsa,AvgPool2d-3,0.7363636363636363,0.7027611010411842,0.6751842006512112,4,1,11,highest_mean_train_score_across_subjects
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,taskonomy,taskonomy,resnet50,Convolutional,179.0,Camera Pose (Nonfixated),crsa,ReLU-37,0.7318435754189944,0.08422286525252595,0.09512324293084068,4,1,1,highest_mean_test_score_across_subjects_posthoc
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,taskonomy,taskonomy,resnet50,Convolutional,179.0,Camera Pose (Nonfixated),crsa,ReLU-37,0.7318435754189944,0.08422286525252595,0.09512324293084068,4,1,1,highest_mean_train_score_across_subjects
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,taskonomy,taskonomy,resnet50,Convolutional,179.0,Camera Pose (Nonfixated),srpr,ReLU-37,0.7318435754189944,0.14907056797269272,0.1612457612612244,4,21,1,highest_mean_test_score_across_subjects_posthoc
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,taskonomy,taskonomy,resnet50,Convolutional,179.0,Camera Pose (Nonfixated),srpr,ReLU-26,0.5307262569832403,0.15779606872788746,0.15818264770511614,4,1,8,highest_mean_train_score_across_subjects
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,taskonomy,taskonomy,resnet50,Convolutional,179.0,Camera Pose (Nonfixated),wrsa,ReLU-34,0.6759776536312849,0.16371226442891285,0.17743201833410843,4,31,1,highest_mean_test_score_across_subjects_posthoc
nonfixated_pose_taskonomy,nonfixated_pose_taskonomy,nonfixated_pose,taskonomy,taskonomy,resnet50,Convolutional,179.0,Camera Pose (Nonfixated),wrsa,BatchNorm2d-47,0.8491620111731844,0.1964437972971774,0.14618441844145216,4,1,36,highest_mean_train_score_across_subjects
normal_taskonomy,normal_taskonomy,normal,taskonomy,taskonomy,resnet50,Convolutional,179.0,Surface Normals,crsa,BatchNorm2d-36,0.6536312849162011,0.13869931118047485,0.16025426821870759,4,9,1,highest_mean_test_score_across_subjects_posthoc
normal_taskonomy,normal_taskonomy,normal,taskonomy,taskonomy,resnet50,Convolutional,179.0,Surface Normals,crsa,Conv2d-36,0.6480446927374302,0.15232691469003873,0.15357255826056257,4,1,5,highest_mean_train_score_across_subjects
normal_taskonomy,normal_taskonomy,normal,taskonomy,taskonomy,resnet50,Convolutional,179.0,Surface Normals,srpr,Conv2d-35,0.6312849162011173,0.2448929552305625,0.24609227781133824,4,6,1,highest_mean_test_score_across_subjects_posthoc
normal_taskonomy,normal_taskonomy,normal,taskonomy,taskonomy,resnet50,Convolutional,179.0,Surface Normals,srpr,BatchNorm2d-36,0.6536312849162011,0.2487313758634733,0.24442401540583697,4,1,3,highest_mean_train_score_across_subjects
normal_taskonomy,normal_taskonomy,normal,taskonomy,taskonomy,resnet50,Convolutional,179.0,Surface Normals,wrsa,Conv2d-44,0.7988826815642458,0.39702584871262936,0.35143558341314957,4,2,1,highest_mean_test_score_across_subjects_posthoc
normal_taskonomy,normal_taskonomy,normal,taskonomy,taskonomy,resnet50,Convolutional,179.0,Surface Normals,wrsa,BatchNorm2d-44,0.8044692737430168,0.3971376712009681,0.35130035571210183,4,1,2,highest_mean_train_score_across_subjects
pit_b_224_classification,pit_b_224_classification,pit_b_224,classification,imagenet,pit_b_224,Transformer,254.0,PiT-B-224,crsa,Linear-31,0.547244094488189,0.26580534056629407,0.2743851036361985,4,3,1,highest_mean_test_score_across_subjects_posthoc
pit_b_224_classification,pit_b_224_classification,pit_b_224,classification,imagenet,pit_b_224,Transformer,254.0,PiT-B-224,crsa,LayerNorm-20,0.7322834645669292,0.27771183329495014,0.27218680967142184,4,1,2,highest_mean_train_score_across_subjects
pit_b_224_classification,pit_b_224_classification,pit_b_224,classification,imagenet,pit_b_224,Transformer,254.0,PiT-B-224,srpr,Linear-39,0.7047244094488189,0.3626739994326954,0.3667012155867863,4,1,1,highest_mean_test_score_across_subjects_posthoc
pit_b_224_classification,pit_b_224_classification,pit_b_224,classification,imagenet,pit_b_224,Transformer,254.0,PiT-B-224,srpr,Linear-39,0.7047244094488189,0.3626739994326954,0.3667012155867863,4,1,1,highest_mean_train_score_across_subjects
pit_b_224_classification,pit_b_224_classification,pit_b_224,classification,imagenet,pit_b_224,Transformer,254.0,PiT-B-224,wrsa,Linear-39,0.7047244094488189,0.6716235448802965,0.6510935422259161,4,2,1,highest_mean_test_score_across_subjects_posthoc
pit_b_224_classification,pit_b_224_classification,pit_b_224,classification,imagenet,pit_b_224,Transformer,254.0,PiT-B-224,wrsa,Conv2d-3,0.6771653543307087,0.673792771055193,0.6339859526807275,4,1,11,highest_mean_train_score_across_subjects
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,classification,imagenet,pit_ti_224,Transformer,236.0,PiT-T-224,crsa,Linear-36,0.690677966101695,0.3907554334499237,0.3943883629501176,4,1,1,highest_mean_test_score_across_subjects_posthoc
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,classification,imagenet,pit_ti_224,Transformer,236.0,PiT-T-224,crsa,Linear-36,0.690677966101695,0.3907554334499237,0.3943883629501176,4,1,1,highest_mean_train_score_across_subjects
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,classification,imagenet,pit_ti_224,Transformer,236.0,PiT-T-224,srpr,Linear-36,0.690677966101695,0.36417626864037894,0.3719573569274392,4,4,1,highest_mean_test_score_across_subjects_posthoc
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,classification,imagenet,pit_ti_224,Transformer,236.0,PiT-T-224,srpr,Linear-39,0.7584745762711864,0.3665877418488139,0.3715610305540597,4,1,2,highest_mean_train_score_across_subjects
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,classification,imagenet,pit_ti_224,Transformer,236.0,PiT-T-224,wrsa,Linear-43,0.8347457627118644,0.6805740847062155,0.664814394278691,4,1,1,highest_mean_test_score_across_subjects_posthoc
pit_ti_224_classification,pit_ti_224_classification,pit_ti_224,classification,imagenet,pit_ti_224,Transformer,236.0,PiT-T-224,wrsa,Linear-43,0.8347457627118644,0.6805740847062155,0.664814394278691,4,1,1,highest_mean_train_score_across_subjects
point_matching_taskonomy,point_matching_taskonomy,point_matching,taskonomy,taskonomy,resnet50,Convolutional,179.0,Point Matching,crsa,BatchNorm2d-30,0.5418994413407822,0.08249237030452701,0.09660118965343575,4,1,1,highest_mean_test_score_across_subjects_posthoc
point_matching_taskonomy,point_matching_taskonomy,point_matching,taskonomy,taskonomy,resnet50,Convolutional,179.0,Point Matching,crsa,BatchNorm2d-30,0.5418994413407822,0.08249237030452701,0.09660118965343575,4,1,1,highest_mean_train_score_across_subjects
point_matching_taskonomy,point_matching_taskonomy,point_matching,taskonomy,taskonomy,resnet50,Convolutional,179.0,Point Matching,srpr,ReLU-31,0.6201117318435754,0.18573728710850806,0.18938671618051559,4,1,1,highest_mean_test_score_across_subjects_posthoc
point_matching_taskonomy,point_matching_taskonomy,point_matching,taskonomy,taskonomy,resnet50,Convolutional,179.0,Point Matching,srpr,ReLU-31,0.6201117318435754,0.18573728710850806,0.18938671618051559,4,1,1,highest_mean_train_score_across_subjects
point_matching_taskonomy,point_matching_taskonomy,point_matching,taskonomy,taskonomy,resnet50,Convolutional,179.0,Point Matching,wrsa,ReLU-29,0.5865921787709497,0.22874115583185717,0.21692522699421427,4,9,1,highest_mean_test_score_across_subjects_posthoc
point_matching_taskonomy,point_matching_taskonomy,point_matching,taskonomy,taskonomy,resnet50,Convolutional,179.0,Point Matching,wrsa,ReLU-31,0.6201117318435754,0.25576743295925775,0.21627726809807904,4,1,2,highest_mean_train_score_across_subjects
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,classification,imagenet,poolformer_s36,Transformer,483.0,PoolFormer-S36,crsa,GroupNorm1-62,0.8426501035196687,0.37733784470038506,0.3636489765994003,4,1,1,highest_mean_test_score_across_subjects_posthoc
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,classification,imagenet,poolformer_s36,Transformer,483.0,PoolFormer-S36,crsa,GroupNorm1-62,0.8426501035196687,0.37733784470038506,0.3636489765994003,4,1,1,highest_mean_train_score_across_subjects
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,classification,imagenet,poolformer_s36,Transformer,483.0,PoolFormer-S36,srpr,AvgPool2d-30,0.8033126293995859,0.376697102542766,0.38144224341428995,4,2,1,highest_mean_test_score_across_subjects_posthoc
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,classification,imagenet,poolformer_s36,Transformer,483.0,PoolFormer-S36,srpr,GroupNorm1-60,0.8095238095238095,0.3769891089273721,0.38143786721385486,4,1,2,highest_mean_train_score_across_subjects
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,classification,imagenet,poolformer_s36,Transformer,483.0,PoolFormer-S36,wrsa,Conv2d-62,0.8115942028985508,0.7009349151393955,0.68936435178682,4,4,1,highest_mean_test_score_across_subjects_posthoc
poolformer_s36_classification,poolformer_s36_classification,poolformer_s36,classification,imagenet,poolformer_s36,Transformer,483.0,PoolFormer-S36,wrsa,Conv2d-64,0.8281573498964804,0.7019997910592268,0.6846296668039081,4,1,5,highest_mean_train_score_across_subjects
regnetx_064_classification,regnetx_064_classification,regnetx_064,classification,imagenet,regnetx_064,Convolutional,373.0,RegNetX-64,crsa,AdaptiveAvgPool2d-1,0.9839142091152816,0.2933161447210584,0.31881052158147216,4,5,1,highest_mean_test_score_across_subjects_posthoc
regnetx_064_classification,regnetx_064_classification,regnetx_064,classification,imagenet,regnetx_064,Convolutional,373.0,RegNetX-64,crsa,Identity-82,0.646112600536193,0.32325097423331106,0.30305588189043253,4,1,2,highest_mean_train_score_across_subjects
regnetx_064_classification,regnetx_064_classification,regnetx_064,classification,imagenet,regnetx_064,Convolutional,373.0,RegNetX-64,srpr,Identity-103,0.806970509383378,0.35582752108198795,0.3648095991414433,4,5,1,highest_mean_test_score_across_subjects_posthoc
