deepnsd_model_string,feature_stem,model,train_task,train_data,architecture,model_class,model_depth,display_name,metric,region,subj_id,model_layer,model_layer_depth,nsd_test_score_for_train_selected_layer
ViT-L-CLIP-CC12M_slip,ViT-L-CLIP-CC12M_slip,ViT-L-CLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-CLIP-CC12M,srpr,OTC,2,Linear-27,0.542222222222222,0.379138616973257
ViT-L-CLIP-CC12M_slip,ViT-L-CLIP-CC12M_slip,ViT-L-CLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-CLIP-CC12M,srpr,OTC,5,Linear-35,0.702222222222222,0.394308460444895
ViT-L-CLIP-CC12M_slip,ViT-L-CLIP-CC12M_slip,ViT-L-CLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-CLIP-CC12M,srpr,OTC,7,Linear-35,0.702222222222222,0.328202449762696
ViT-L-CLIP-CC12M_slip,ViT-L-CLIP-CC12M_slip,ViT-L-CLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-CLIP-CC12M,wrsa,OTC,1,Linear-30,0.595555555555556,0.628004256441867
ViT-L-CLIP-CC12M_slip,ViT-L-CLIP-CC12M_slip,ViT-L-CLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-CLIP-CC12M,wrsa,OTC,2,Linear-30,0.595555555555556,0.637621632449304
ViT-L-CLIP-CC12M_slip,ViT-L-CLIP-CC12M_slip,ViT-L-CLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-CLIP-CC12M,wrsa,OTC,5,Identity-50,0.986666666666667,0.711466260882616
ViT-L-CLIP-CC12M_slip,ViT-L-CLIP-CC12M_slip,ViT-L-CLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-CLIP-CC12M,wrsa,OTC,7,Linear-39,0.782222222222222,0.584277345374181
ViT-L-CLIP_slip,ViT-L-CLIP_slip,ViT-L-CLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-CLIP,crsa,OTC,1,LayerNorm-42,0.845804988662131,0.283131899337244
ViT-L-CLIP_slip,ViT-L-CLIP_slip,ViT-L-CLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-CLIP,crsa,OTC,2,LayerNorm-42,0.845804988662131,0.285877477824227
ViT-L-CLIP_slip,ViT-L-CLIP_slip,ViT-L-CLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-CLIP,crsa,OTC,5,LayerNorm-42,0.845804988662131,0.288404266318546
ViT-L-CLIP_slip,ViT-L-CLIP_slip,ViT-L-CLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-CLIP,crsa,OTC,7,LayerNorm-42,0.845804988662131,0.279871420658223
ViT-L-CLIP_slip,ViT-L-CLIP_slip,ViT-L-CLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-CLIP,srpr,OTC,1,Linear-49,0.503401360544218,0.323460774858351
ViT-L-CLIP_slip,ViT-L-CLIP_slip,ViT-L-CLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-CLIP,srpr,OTC,2,Linear-49,0.503401360544218,0.359077281702774
ViT-L-CLIP_slip,ViT-L-CLIP_slip,ViT-L-CLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-CLIP,srpr,OTC,5,Identity-98,0.993197278911565,0.384988456927539
ViT-L-CLIP_slip,ViT-L-CLIP_slip,ViT-L-CLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-CLIP,srpr,OTC,7,Linear-49,0.503401360544218,0.29933680081887
ViT-L-CLIP_slip,ViT-L-CLIP_slip,ViT-L-CLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-CLIP,wrsa,OTC,1,Identity-98,0.993197278911565,0.645958881014529
ViT-L-CLIP_slip,ViT-L-CLIP_slip,ViT-L-CLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-CLIP,wrsa,OTC,2,LayerNorm-46,0.927437641723356,0.643326644059055
ViT-L-CLIP_slip,ViT-L-CLIP_slip,ViT-L-CLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-CLIP,wrsa,OTC,5,Identity-98,0.993197278911565,0.738880067000373
ViT-L-CLIP_slip,ViT-L-CLIP_slip,ViT-L-CLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-CLIP,wrsa,OTC,7,Identity-98,0.993197278911565,0.591845693052596
ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-SLIP-CC12M,crsa,OTC,1,Linear-31,0.622222222222222,0.284493414595611
ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-SLIP-CC12M,crsa,OTC,2,Linear-31,0.622222222222222,0.293076454002505
ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-SLIP-CC12M,crsa,OTC,5,Linear-31,0.622222222222222,0.28860237396159
ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-SLIP-CC12M,crsa,OTC,7,Linear-31,0.622222222222222,0.281140850820327
ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-SLIP-CC12M,srpr,OTC,1,Linear-34,0.675555555555556,0.339477638094005
ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-SLIP-CC12M,srpr,OTC,2,Linear-35,0.702222222222222,0.366406585178828
ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-SLIP-CC12M,srpr,OTC,5,Identity-50,0.986666666666667,0.41562899590312
ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-SLIP-CC12M,srpr,OTC,7,Identity-50,0.986666666666667,0.318283683143933
ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-SLIP-CC12M,wrsa,OTC,1,Identity-50,0.986666666666667,0.691620763283439
ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-SLIP-CC12M,wrsa,OTC,2,Identity-50,0.986666666666667,0.707634467913819
ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-SLIP-CC12M,wrsa,OTC,5,Identity-50,0.986666666666667,0.771894152462363
ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M_slip,ViT-L-SLIP-CC12M,slip,YFCC15M,ViT-L,Transformer,225.0,ViT-L-SLIP-CC12M,wrsa,OTC,7,Identity-50,0.986666666666667,0.61344482975784
ViT-L-SLIP_slip,ViT-L-SLIP_slip,ViT-L-SLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SLIP,crsa,OTC,1,Linear-60,0.609977324263039,0.31021809605351
ViT-L-SLIP_slip,ViT-L-SLIP_slip,ViT-L-SLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SLIP,crsa,OTC,2,Linear-60,0.609977324263039,0.319326731496709
ViT-L-SLIP_slip,ViT-L-SLIP_slip,ViT-L-SLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SLIP,crsa,OTC,5,Linear-60,0.609977324263039,0.322030572414127
ViT-L-SLIP_slip,ViT-L-SLIP_slip,ViT-L-SLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SLIP,crsa,OTC,7,Linear-60,0.609977324263039,0.310113214582143
ViT-L-SLIP_slip,ViT-L-SLIP_slip,ViT-L-SLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SLIP,srpr,OTC,1,Block-24,0.988662131519274,0.342537808014178
ViT-L-SLIP_slip,ViT-L-SLIP_slip,ViT-L-SLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SLIP,srpr,OTC,2,Block-24,0.988662131519274,0.377388203559155
ViT-L-SLIP_slip,ViT-L-SLIP_slip,ViT-L-SLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SLIP,srpr,OTC,5,Identity-98,0.993197278911565,0.410222011099871
ViT-L-SLIP_slip,ViT-L-SLIP_slip,ViT-L-SLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SLIP,srpr,OTC,7,Linear-94,0.956916099773243,0.322462288122114
ViT-L-SLIP_slip,ViT-L-SLIP_slip,ViT-L-SLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SLIP,wrsa,OTC,1,Identity-98,0.993197278911565,0.691436394959998
ViT-L-SLIP_slip,ViT-L-SLIP_slip,ViT-L-SLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SLIP,wrsa,OTC,2,Linear-94,0.956916099773243,0.720657203473417
ViT-L-SLIP_slip,ViT-L-SLIP_slip,ViT-L-SLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SLIP,wrsa,OTC,5,Identity-98,0.993197278911565,0.765739183589551
ViT-L-SLIP_slip,ViT-L-SLIP_slip,ViT-L-SLIP,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SLIP,wrsa,OTC,7,Identity-98,0.993197278911565,0.628137174668724
ViT-L-SimCLR_slip,ViT-L-SimCLR_slip,ViT-L-SimCLR,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SimCLR,crsa,OTC,1,Linear-64,0.650793650793651,0.316870296452528
ViT-L-SimCLR_slip,ViT-L-SimCLR_slip,ViT-L-SimCLR,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SimCLR,crsa,OTC,2,Linear-64,0.650793650793651,0.333008116406582
ViT-L-SimCLR_slip,ViT-L-SimCLR_slip,ViT-L-SimCLR,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SimCLR,crsa,OTC,5,Linear-64,0.650793650793651,0.337465616435471
ViT-L-SimCLR_slip,ViT-L-SimCLR_slip,ViT-L-SimCLR,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SimCLR,crsa,OTC,7,Linear-64,0.650793650793651,0.321265486315853
ViT-L-SimCLR_slip,ViT-L-SimCLR_slip,ViT-L-SimCLR,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SimCLR,srpr,OTC,1,Identity-98,0.993197278911565,0.338172944419316
ViT-L-SimCLR_slip,ViT-L-SimCLR_slip,ViT-L-SimCLR,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SimCLR,srpr,OTC,2,Block-23,0.947845804988662,0.37285303054365
ViT-L-SimCLR_slip,ViT-L-SimCLR_slip,ViT-L-SimCLR,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SimCLR,srpr,OTC,5,Identity-98,0.993197278911565,0.409047244275468
ViT-L-SimCLR_slip,ViT-L-SimCLR_slip,ViT-L-SimCLR,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SimCLR,srpr,OTC,7,Identity-98,0.993197278911565,0.314267276111043
ViT-L-SimCLR_slip,ViT-L-SimCLR_slip,ViT-L-SimCLR,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SimCLR,wrsa,OTC,1,Identity-98,0.993197278911565,0.687618893679831
ViT-L-SimCLR_slip,ViT-L-SimCLR_slip,ViT-L-SimCLR,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SimCLR,wrsa,OTC,2,Identity-98,0.993197278911565,0.704079799011239
ViT-L-SimCLR_slip,ViT-L-SimCLR_slip,ViT-L-SimCLR,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SimCLR,wrsa,OTC,5,Identity-98,0.993197278911565,0.754276888678086
ViT-L-SimCLR_slip,ViT-L-SimCLR_slip,ViT-L-SimCLR,slip,YFCC15M,ViT-L,Transformer,441.0,ViT-L-SimCLR,wrsa,OTC,7,Identity-98,0.993197278911565,0.614403547482065
ViT-L/14_clip,ViT-L/14_clip,ViT-L/14,clip,openai400M,ViT-L/14,Transformer,173.0,CLiP-ViT-L/14,crsa,OTC,1,QuickGELU-14,0.566473988439306,0.307661197591432
ViT-L/14_clip,ViT-L/14_clip,ViT-L/14,clip,openai400M,ViT-L/14,Transformer,173.0,CLiP-ViT-L/14,crsa,OTC,2,Linear-27,0.560693641618497,0.315966508756466
ViT-L/14_clip,ViT-L/14_clip,ViT-L/14,clip,openai400M,ViT-L/14,Transformer,173.0,CLiP-ViT-L/14,crsa,OTC,5,Linear-27,0.560693641618497,0.320661018621441
ViT-L/14_clip,ViT-L/14_clip,ViT-L/14,clip,openai400M,ViT-L/14,Transformer,173.0,CLiP-ViT-L/14,crsa,OTC,7,QuickGELU-15,0.606936416184971,0.31329633687585
ViT-L/14_clip,ViT-L/14_clip,ViT-L/14,clip,openai400M,ViT-L/14,Transformer,173.0,CLiP-ViT-L/14,srpr,OTC,1,Linear-29,0.601156069364162,0.355871124795
ViT-L/14_clip,ViT-L/14_clip,ViT-L/14,clip,openai400M,ViT-L/14,Transformer,173.0,CLiP-ViT-L/14,srpr,OTC,2,Linear-27,0.560693641618497,0.393507308707335
ViT-L/14_clip,ViT-L/14_clip,ViT-L/14,clip,openai400M,ViT-L/14,Transformer,173.0,CLiP-ViT-L/14,srpr,OTC,5,LayerNorm-50,0.994219653179191,0.415320938685516
ViT-L/14_clip,ViT-L/14_clip,ViT-L/14,clip,openai400M,ViT-L/14,Transformer,173.0,CLiP-ViT-L/14,srpr,OTC,7,Linear-27,0.560693641618497,0.339652186827639
ViT-L/14_clip,ViT-L/14_clip,ViT-L/14,clip,openai400M,ViT-L/14,Transformer,173.0,CLiP-ViT-L/14,wrsa,OTC,1,LayerNorm-50,0.994219653179191,0.692278460384983
ViT-L/14_clip,ViT-L/14_clip,ViT-L/14,clip,openai400M,ViT-L/14,Transformer,173.0,CLiP-ViT-L/14,wrsa,OTC,2,LayerNorm-50,0.994219653179191,0.711962318881546
ViT-L/14_clip,ViT-L/14_clip,ViT-L/14,clip,openai400M,ViT-L/14,Transformer,173.0,CLiP-ViT-L/14,wrsa,OTC,5,VisionTransformer-1,1.0,0.778931554633229
ViT-L/14_clip,ViT-L/14_clip,ViT-L/14,clip,openai400M,ViT-L/14,Transformer,173.0,CLiP-ViT-L/14,wrsa,OTC,7,LayerNorm-50,0.994219653179191,0.631812811744848
ViT-S-CLIP_slip,ViT-S-CLIP_slip,ViT-S-CLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-CLIP,crsa,OTC,1,Linear-30,0.595555555555556,0.264148965613328
ViT-S-CLIP_slip,ViT-S-CLIP_slip,ViT-S-CLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-CLIP,crsa,OTC,2,Linear-31,0.622222222222222,0.31706696852195
ViT-S-CLIP_slip,ViT-S-CLIP_slip,ViT-S-CLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-CLIP,crsa,OTC,5,Linear-31,0.622222222222222,0.33008334200025
ViT-S-CLIP_slip,ViT-S-CLIP_slip,ViT-S-CLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-CLIP,crsa,OTC,7,Linear-30,0.595555555555556,0.262069794670905
ViT-S-CLIP_slip,ViT-S-CLIP_slip,ViT-S-CLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-CLIP,srpr,OTC,1,Linear-31,0.622222222222222,0.338543121272797
ViT-S-CLIP_slip,ViT-S-CLIP_slip,ViT-S-CLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-CLIP,srpr,OTC,2,Linear-31,0.622222222222222,0.373876225506676
ViT-S-CLIP_slip,ViT-S-CLIP_slip,ViT-S-CLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-CLIP,srpr,OTC,5,Linear-30,0.595555555555556,0.395603056424054
ViT-S-CLIP_slip,ViT-S-CLIP_slip,ViT-S-CLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-CLIP,srpr,OTC,7,Linear-31,0.622222222222222,0.317706775801907
ViT-S-CLIP_slip,ViT-S-CLIP_slip,ViT-S-CLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-CLIP,wrsa,OTC,1,Identity-50,0.986666666666667,0.660243645125881
ViT-S-CLIP_slip,ViT-S-CLIP_slip,ViT-S-CLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-CLIP,wrsa,OTC,2,Identity-50,0.986666666666667,0.680727865284525
ViT-S-CLIP_slip,ViT-S-CLIP_slip,ViT-S-CLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-CLIP,wrsa,OTC,5,Identity-50,0.986666666666667,0.745028523244596
ViT-S-CLIP_slip,ViT-S-CLIP_slip,ViT-S-CLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-CLIP,wrsa,OTC,7,Linear-46,0.915555555555556,0.594828280701983
ViT-S-SLIP_slip,ViT-S-SLIP_slip,ViT-S-SLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SLIP,crsa,OTC,1,GELU-9,0.706666666666667,0.310980510113406
ViT-S-SLIP_slip,ViT-S-SLIP_slip,ViT-S-SLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SLIP,crsa,OTC,2,Linear-38,0.755555555555556,0.336759954459191
ViT-S-SLIP_slip,ViT-S-SLIP_slip,ViT-S-SLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SLIP,crsa,OTC,5,Identity-50,0.986666666666667,0.357022349614169
ViT-S-SLIP_slip,ViT-S-SLIP_slip,ViT-S-SLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SLIP,crsa,OTC,7,Linear-38,0.755555555555556,0.320591344497508
ViT-S-SLIP_slip,ViT-S-SLIP_slip,ViT-S-SLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SLIP,srpr,OTC,1,Identity-50,0.986666666666667,0.342291110492474
ViT-S-SLIP_slip,ViT-S-SLIP_slip,ViT-S-SLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SLIP,srpr,OTC,2,Linear-34,0.675555555555556,0.379779668188603
ViT-S-SLIP_slip,ViT-S-SLIP_slip,ViT-S-SLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SLIP,srpr,OTC,5,Identity-50,0.986666666666667,0.419920051732084
ViT-S-SLIP_slip,ViT-S-SLIP_slip,ViT-S-SLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SLIP,srpr,OTC,7,Identity-50,0.986666666666667,0.325122235401852
ViT-S-SLIP_slip,ViT-S-SLIP_slip,ViT-S-SLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SLIP,wrsa,OTC,1,Identity-50,0.986666666666667,0.680169746402812
ViT-S-SLIP_slip,ViT-S-SLIP_slip,ViT-S-SLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SLIP,wrsa,OTC,2,Identity-50,0.986666666666667,0.700215719144854
ViT-S-SLIP_slip,ViT-S-SLIP_slip,ViT-S-SLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SLIP,wrsa,OTC,5,Identity-50,0.986666666666667,0.767863846544474
ViT-S-SLIP_slip,ViT-S-SLIP_slip,ViT-S-SLIP,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SLIP,wrsa,OTC,7,Identity-50,0.986666666666667,0.606396365880113
ViT-S-SimCLR_slip,ViT-S-SimCLR_slip,ViT-S-SimCLR,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SimCLR,crsa,OTC,1,Linear-38,0.755555555555556,0.329260184430124
ViT-S-SimCLR_slip,ViT-S-SimCLR_slip,ViT-S-SimCLR,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SimCLR,crsa,OTC,2,Linear-38,0.755555555555556,0.347177211560416
ViT-S-SimCLR_slip,ViT-S-SimCLR_slip,ViT-S-SimCLR,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SimCLR,crsa,OTC,5,Linear-38,0.755555555555556,0.35129304274306
ViT-S-SimCLR_slip,ViT-S-SimCLR_slip,ViT-S-SimCLR,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SimCLR,crsa,OTC,7,Linear-38,0.755555555555556,0.330083441919341
ViT-S-SimCLR_slip,ViT-S-SimCLR_slip,ViT-S-SimCLR,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SimCLR,srpr,OTC,1,Identity-50,0.986666666666667,0.342974253500936
ViT-S-SimCLR_slip,ViT-S-SimCLR_slip,ViT-S-SimCLR,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SimCLR,srpr,OTC,2,Linear-39,0.782222222222222,0.370943698473855
ViT-S-SimCLR_slip,ViT-S-SimCLR_slip,ViT-S-SimCLR,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SimCLR,srpr,OTC,5,Identity-50,0.986666666666667,0.41657635320259
ViT-S-SimCLR_slip,ViT-S-SimCLR_slip,ViT-S-SimCLR,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SimCLR,srpr,OTC,7,Identity-50,0.986666666666667,0.319968543900743
ViT-S-SimCLR_slip,ViT-S-SimCLR_slip,ViT-S-SimCLR,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SimCLR,wrsa,OTC,1,Identity-50,0.986666666666667,0.660855444061946
ViT-S-SimCLR_slip,ViT-S-SimCLR_slip,ViT-S-SimCLR,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SimCLR,wrsa,OTC,2,Identity-50,0.986666666666667,0.709959264063888
ViT-S-SimCLR_slip,ViT-S-SimCLR_slip,ViT-S-SimCLR,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SimCLR,wrsa,OTC,5,Identity-50,0.986666666666667,0.760478450395312
ViT-S-SimCLR_slip,ViT-S-SimCLR_slip,ViT-S-SimCLR,slip,YFCC15M,ViT-S,Transformer,225.0,ViT-S-SimCLR,wrsa,OTC,7,Identity-50,0.986666666666667,0.622635001060801
alexnet_classification,alexnet_classification,alexnet,classification,imagenet,alexnet,Convolutional,22.0,AlexNet,crsa,OTC,1,MaxPool2d-3,0.590909090909091,0.331594702239299
alexnet_classification,alexnet_classification,alexnet,classification,imagenet,alexnet,Convolutional,22.0,AlexNet,crsa,OTC,2,MaxPool2d-3,0.590909090909091,0.339760823314873
alexnet_classification,alexnet_classification,alexnet,classification,imagenet,alexnet,Convolutional,22.0,AlexNet,crsa,OTC,5,Linear-1,0.727272727272727,0.35702451880588
alexnet_classification,alexnet_classification,alexnet,classification,imagenet,alexnet,Convolutional,22.0,AlexNet,crsa,OTC,7,Linear-1,0.727272727272727,0.32491977560077
alexnet_classification,alexnet_classification,alexnet,classification,imagenet,alexnet,Convolutional,22.0,AlexNet,srpr,OTC,1,ReLU-6,0.772727272727273,0.329839602179579
alexnet_classification,alexnet_classification,alexnet,classification,imagenet,alexnet,Convolutional,22.0,AlexNet,srpr,OTC,2,MaxPool2d-3,0.590909090909091,0.366279487381712
alexnet_classification,alexnet_classification,alexnet,classification,imagenet,alexnet,Convolutional,22.0,AlexNet,srpr,OTC,5,Linear-3,0.954545454545455,0.398367751167031
alexnet_classification,alexnet_classification,alexnet,classification,imagenet,alexnet,Convolutional,22.0,AlexNet,srpr,OTC,7,Linear-3,0.954545454545455,0.305878106569865
alexnet_classification,alexnet_classification,alexnet,classification,imagenet,alexnet,Convolutional,22.0,AlexNet,wrsa,OTC,1,ReLU-7,0.909090909090909,0.630510870319082
alexnet_classification,alexnet_classification,alexnet,classification,imagenet,alexnet,Convolutional,22.0,AlexNet,wrsa,OTC,2,Linear-3,0.954545454545455,0.628742080224932
alexnet_classification,alexnet_classification,alexnet,classification,imagenet,alexnet,Convolutional,22.0,AlexNet,wrsa,OTC,5,Linear-3,0.954545454545455,0.700407392658668
alexnet_classification,alexnet_classification,alexnet,classification,imagenet,alexnet,Convolutional,22.0,AlexNet,wrsa,OTC,7,ReLU-7,0.909090909090909,0.573912630882559
alexnet_gn_ipcl_imagenet_ipcl,alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet,ipcl,imagenet,alexnet_gn,Convolutional,,AlexNet-GN-IPCLImageNet,crsa,OTC,1,ReLU-6,,0.268218011984028
alexnet_gn_ipcl_imagenet_ipcl,alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet,ipcl,imagenet,alexnet_gn,Convolutional,,AlexNet-GN-IPCLImageNet,crsa,OTC,2,ReLU-6,,0.279925911840306
alexnet_gn_ipcl_imagenet_ipcl,alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet,ipcl,imagenet,alexnet_gn,Convolutional,,AlexNet-GN-IPCLImageNet,crsa,OTC,5,ReLU-6,,0.281897941963089
alexnet_gn_ipcl_imagenet_ipcl,alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet,ipcl,imagenet,alexnet_gn,Convolutional,,AlexNet-GN-IPCLImageNet,crsa,OTC,7,ReLU-6,,0.258722364521909
alexnet_gn_ipcl_imagenet_ipcl,alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet,ipcl,imagenet,alexnet_gn,Convolutional,,AlexNet-GN-IPCLImageNet,srpr,OTC,1,ReLU-6,,0.311197160233474
alexnet_gn_ipcl_imagenet_ipcl,alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet,ipcl,imagenet,alexnet_gn,Convolutional,,AlexNet-GN-IPCLImageNet,srpr,OTC,2,ReLU-6,,0.344784051436638
alexnet_gn_ipcl_imagenet_ipcl,alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet,ipcl,imagenet,alexnet_gn,Convolutional,,AlexNet-GN-IPCLImageNet,srpr,OTC,5,ReLU-6,,0.367655794061038
alexnet_gn_ipcl_imagenet_ipcl,alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet,ipcl,imagenet,alexnet_gn,Convolutional,,AlexNet-GN-IPCLImageNet,srpr,OTC,7,ReLU-6,,0.289453864177325
alexnet_gn_ipcl_imagenet_ipcl,alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet,ipcl,imagenet,alexnet_gn,Convolutional,,AlexNet-GN-IPCLImageNet,wrsa,OTC,1,ReLU-6,,0.558206411631598
alexnet_gn_ipcl_imagenet_ipcl,alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet,ipcl,imagenet,alexnet_gn,Convolutional,,AlexNet-GN-IPCLImageNet,wrsa,OTC,2,ReLU-6,,0.573311183112963
alexnet_gn_ipcl_imagenet_ipcl,alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet,ipcl,imagenet,alexnet_gn,Convolutional,,AlexNet-GN-IPCLImageNet,wrsa,OTC,5,ReLU-6,,0.609339719010688
