feature_stem,deepnsd_model_string,model,train_task,train_data,architecture,model_class,display_name,metric,region,consensus_layer,subject_votes_for_consensus,n_subjects,mean_nsd_test_score_for_consensus_layer,mean_nsd_test_score_across_subject_train_selected_layers,selected_layers_by_subject
reshading_taskonomy,reshading_taskonomy,reshading,taskonomy,taskonomy,resnet50,Convolutional,Reshading,wrsa,OTC,BatchNorm2d-38,1,4,0.375664826117985,0.35785317690995855,1:ReLU-43;2:BatchNorm2d-38;5:Conv2d-42;7:ReLU-42
resmlp_12_224_classification,resmlp_12_224_classification,resmlp_12_224,classification,imagenet,resmlp_12_224,MLP-Mixer,ResMLP-12,crsa,OTC,Identity-18,4,4,0.36491453989230926,0.36491453989230926,1:Identity-18;2:Identity-18;5:Identity-18;7:Identity-18
resmlp_12_224_classification,resmlp_12_224_classification,resmlp_12_224,classification,imagenet,resmlp_12_224,MLP-Mixer,ResMLP-12,srpr,OTC,Linear-26,2,4,0.37365630681733053,0.3709452516741318,1:Linear-26;2:Linear-26;5:Identity-18;7:Linear-25
resmlp_12_224_classification,resmlp_12_224_classification,resmlp_12_224,classification,imagenet,resmlp_12_224,MLP-Mixer,ResMLP-12,wrsa,OTC,Linear-32,2,4,0.7032364253510386,0.6746372296975804,1:Linear-32;2:Affine-22;5:Linear-32;7:Linear-25
resmlp_12_224_random,resmlp_12_224_random,resmlp_12_224,random,,resmlp_12_224,MLP-Mixer,ResMLP-12,crsa,OTC,Linear-22,1,4,0.0585463101577614,0.05525256350974667,1:Linear-22;2:Identity-15;5:Linear-21;7:Identity-16
resmlp_12_224_random,resmlp_12_224_random,resmlp_12_224,random,,resmlp_12_224,MLP-Mixer,ResMLP-12,srpr,OTC,GELU-7,2,4,0.11876020793039249,0.11143616818082006,1:GELU-10;2:GELU-7;5:GELU-7;7:GELU-11
resmlp_12_224_random,resmlp_12_224_random,resmlp_12_224,random,,resmlp_12_224,MLP-Mixer,ResMLP-12,wrsa,OTC,GELU-7,2,4,0.10797834562320349,0.10305792347042,1:GELU-7;2:GELU-10;5:GELU-7;7:GELU-10
resmlp_24_224_classification,resmlp_24_224_classification,resmlp_24_224,classification,imagenet,resmlp_24_224,MLP-Mixer,ResMLP-24,crsa,OTC,Affine-39,4,4,0.368411515940519,0.368411515940519,1:Affine-39;2:Affine-39;5:Affine-39;7:Affine-39
resmlp_24_224_classification,resmlp_24_224_classification,resmlp_24_224,classification,imagenet,resmlp_24_224,MLP-Mixer,ResMLP-24,srpr,OTC,Linear-56,3,4,0.37531635259145,0.3809815557089293,1:Linear-56;2:Linear-53;5:Linear-56;7:Linear-56
resmlp_24_224_classification,resmlp_24_224_classification,resmlp_24_224,classification,imagenet,resmlp_24_224,MLP-Mixer,ResMLP-24,wrsa,OTC,Linear-62,2,4,0.6811694993424264,0.685586299821049,1:Affine-40;2:Linear-59;5:Linear-62;7:Linear-62
resmlp_24_224_random,resmlp_24_224_random,resmlp_24_224,random,,resmlp_24_224,MLP-Mixer,ResMLP-24,crsa,OTC,GELU-14,2,4,0.05889143651871375,0.05869399090816815,1:GELU-14;2:Identity-30;5:Linear-64;7:GELU-14
resmlp_24_224_random,resmlp_24_224_random,resmlp_24_224,random,,resmlp_24_224,MLP-Mixer,ResMLP-24,srpr,OTC,GELU-24,1,4,0.117939864264999,0.11038394738964172,1:Identity-49;2:Linear-69;5:GELU-24;7:Identity-27
resmlp_24_224_random,resmlp_24_224_random,resmlp_24_224,random,,resmlp_24_224,MLP-Mixer,ResMLP-24,wrsa,OTC,Identity-49,1,4,0.118706229176424,0.10069767215793875,1:GELU-19;2:GELU-24;5:Identity-49;7:Identity-47
resmlp_36_224_classification,resmlp_36_224_classification,resmlp_36_224,classification,imagenet,resmlp_36_224,MLP-Mixer,ResMLP-36,crsa,OTC,Affine-56,2,4,0.343124263047648,0.34607719282059124,1:Affine-56;2:Identity-50;5:Linear-79;7:Affine-56
resmlp_36_224_classification,resmlp_36_224_classification,resmlp_36_224,classification,imagenet,resmlp_36_224,MLP-Mixer,ResMLP-36,srpr,OTC,Linear-83,2,4,0.369785965236202,0.3832532346830885,1:Linear-86;2:Linear-83;5:GELU-29;7:Linear-83
resmlp_36_224_classification,resmlp_36_224_classification,resmlp_36_224,classification,imagenet,resmlp_36_224,MLP-Mixer,ResMLP-36,wrsa,OTC,Linear-85,1,4,0.735512770189732,0.6918101308879142,1:Linear-86;2:Linear-83;5:Linear-85;7:GELU-29
resmlp_36_224_random,resmlp_36_224_random,resmlp_36_224,random,,resmlp_36_224,MLP-Mixer,ResMLP-36,crsa,OTC,Linear-99,2,4,0.053157878374925804,0.058973172307755756,1:Linear-63;2:Linear-99;5:Linear-106;7:Linear-99
resmlp_36_224_random,resmlp_36_224_random,resmlp_36_224,random,,resmlp_36_224,MLP-Mixer,ResMLP-36,srpr,OTC,Identity-43,1,4,0.121276627831398,0.10863363903371684,1:GELU-27;2:GELU-32;5:Identity-43;7:GELU-25
resmlp_36_224_random,resmlp_36_224_random,resmlp_36_224,random,,resmlp_36_224,MLP-Mixer,ResMLP-36,wrsa,OTC,GELU-32,3,4,0.10156705476742334,0.10096615882830084,1:Linear-63;2:GELU-32;5:GELU-32;7:GELU-32
resmlp_big_24_224_classification,resmlp_big_24_224_classification,resmlp_big_24_224,classification,imagenet,resmlp_big_24_224,MLP-Mixer,ResMLP-Big-24,crsa,OTC,Identity-36,2,4,0.36929270021996696,0.36154120018606095,1:Identity-36;2:Identity-36;5:Affine-35;7:Affine-35
resmlp_big_24_224_classification,resmlp_big_24_224_classification,resmlp_big_24_224,classification,imagenet,resmlp_big_24_224,MLP-Mixer,ResMLP-Big-24,srpr,OTC,Affine-42,1,4,0.423697948143631,0.3855176864253535,1:Linear-59;2:Linear-56;5:Affine-42;7:Linear-52
resmlp_big_24_224_classification,resmlp_big_24_224_classification,resmlp_big_24_224,classification,imagenet,resmlp_big_24_224,MLP-Mixer,ResMLP-Big-24,wrsa,OTC,Linear-62,2,4,0.707509262198878,0.6965068781613628,1:Linear-62;2:Linear-62;5:Linear-58;7:Affine-42
resmlp_big_24_224_in22ft1k_classification,resmlp_big_24_224_in22ft1k_classification,resmlp_big_24_224_in22ft1k,classification,imagenet21k,resmlp_big_24_224,MLP-Mixer,ResMLP-Big-24-IN21K,crsa,OTC,Identity-33,4,4,0.394690777150952,0.394690777150952,1:Identity-33;2:Identity-33;5:Identity-33;7:Identity-33
resmlp_big_24_224_in22ft1k_classification,resmlp_big_24_224_in22ft1k_classification,resmlp_big_24_224_in22ft1k,classification,imagenet21k,resmlp_big_24_224,MLP-Mixer,ResMLP-Big-24-IN21K,srpr,OTC,Linear-53,2,4,0.40050797416462103,0.3983872536973935,1:Linear-53;2:Linear-53;5:GELU-18;7:Linear-50
resmlp_big_24_224_in22ft1k_classification,resmlp_big_24_224_in22ft1k_classification,resmlp_big_24_224_in22ft1k,classification,imagenet21k,resmlp_big_24_224,MLP-Mixer,ResMLP-Big-24-IN21K,wrsa,OTC,Linear-55,2,4,0.6654607371702105,0.7048896555258237,1:Linear-55;2:Linear-50;5:Identity-38;7:Linear-55
resmlp_big_24_224_random,resmlp_big_24_224_random,resmlp_big_24_224,random,,resmlp_big_24_224,MLP-Mixer,ResMLP-Big-24,crsa,OTC,Identity-26,1,4,0.0648216296316561,0.05803445274620013,1:Linear-40;2:Identity-43;5:Identity-26;7:GELU-18
resmlp_big_24_224_random,resmlp_big_24_224_random,resmlp_big_24_224,random,,resmlp_big_24_224,MLP-Mixer,ResMLP-Big-24,srpr,OTC,GELU-20,2,4,0.1193373522492695,0.11073344976137911,1:GELU-18;2:GELU-20;5:GELU-20;7:Identity-29
resmlp_big_24_224_random,resmlp_big_24_224_random,resmlp_big_24_224,random,,resmlp_big_24_224,MLP-Mixer,ResMLP-Big-24,wrsa,OTC,GELU-21,2,4,0.0953839793877771,0.0982949004527945,1:GELU-21;2:GELU-21;5:GELU-18;7:GELU-23
resnet101_classification,resnet101_classification,resnet101,classification,imagenet,resnet101,Convolutional,ResNet101,crsa,OTC,BatchNorm2d-100,1,4,0.34377114804865,0.32173045743290324,1:BatchNorm2d-100;2:BatchNorm2d-68;5:Conv2d-93;7:ReLU-97
resnet101_classification,resnet101_classification,resnet101,classification,imagenet,resnet101,Convolutional,ResNet101,srpr,OTC,Conv2d-93,3,4,0.3550789247505453,0.36683586562889675,1:Conv2d-93;2:Conv2d-93;5:ReLU-97;7:Conv2d-93
resnet101_classification,resnet101_classification,resnet101,classification,imagenet,resnet101,Convolutional,ResNet101,wrsa,OTC,Conv2d-93,4,4,0.6634343114471758,0.6634343114471758,1:Conv2d-93;2:Conv2d-93;5:Conv2d-93;7:Conv2d-93
resnet101_random,resnet101_random,resnet101,random,,resnet101,Convolutional,ResNet101,crsa,OTC,ReLU-52,4,4,0.03267386211757262,0.03267386211757262,1:ReLU-52;2:ReLU-52;5:ReLU-52;7:ReLU-52
resnet101_random,resnet101_random,resnet101,random,,resnet101,Convolutional,ResNet101,srpr,OTC,BatchNorm2d-59,1,4,0.107467365399108,0.09383900126231408,1:BatchNorm2d-56;2:ReLU-67;5:BatchNorm2d-59;7:ReLU-77
resnet101_random,resnet101_random,resnet101,random,,resnet101,Convolutional,ResNet101,wrsa,OTC,ReLU-54,3,4,0.0795583826457619,0.08562240054729517,1:ReLU-54;2:ReLU-54;5:ReLU-54;7:BatchNorm2d-56
resnet152_classification,resnet152_classification,resnet152,classification,imagenet,resnet152,Convolutional,ResNet152,crsa,OTC,BatchNorm2d-114,3,4,0.36108500252904835,0.34875584315855923,1:BatchNorm2d-114;2:BatchNorm2d-114;5:BatchNorm2d-114;7:Conv2d-104
resnet152_classification,resnet152_classification,resnet152,classification,imagenet,resnet152,Convolutional,ResNet152,srpr,OTC,Conv2d-151,1,4,0.40637278890282,0.367662629445824,1:Conv2d-149;2:Conv2d-113;5:Conv2d-151;7:BatchNorm2d-113
resnet152_classification,resnet152_classification,resnet152,classification,imagenet,resnet152,Convolutional,ResNet152,wrsa,OTC,BatchNorm2d-151,1,4,0.723694643140884,0.6622212492708441,1:Conv2d-144;2:BatchNorm2d-144;5:BatchNorm2d-151;7:BatchNorm2d-143
resnet152_random,resnet152_random,resnet152,random,,resnet152,Convolutional,ResNet152,crsa,OTC,ReLU-76,2,4,0.040442991105455905,0.035435593747048855,1:ReLU-76;2:ReLU-133;5:ReLU-76;7:ReLU-133
resnet152_random,resnet152_random,resnet152,random,,resnet152,Convolutional,ResNet152,srpr,OTC,ReLU-77,1,4,0.105932404209226,0.09470386970591152,1:Conv2d-100;2:ReLU-77;5:ReLU-103;7:Conv2d-87
resnet152_random,resnet152_random,resnet152,random,,resnet152,Convolutional,ResNet152,wrsa,OTC,ReLU-113,1,4,0.0882181989570016,0.0753971550785051,1:BatchNorm2d-118;2:Conv2d-100;5:ReLU-113;7:BatchNorm2d-86
resnet18_classification,resnet18_classification,resnet18,classification,imagenet,resnet18,Convolutional,ResNet18,crsa,OTC,AdaptiveAvgPool2d-1,2,4,0.3328972123964645,0.3246643395916305,1:Conv2d-19;2:Conv2d-19;5:AdaptiveAvgPool2d-1;7:AdaptiveAvgPool2d-1
resnet18_classification,resnet18_classification,resnet18,classification,imagenet,resnet18,Convolutional,ResNet18,srpr,OTC,Conv2d-19,2,4,0.3701372785504755,0.3603960783609415,1:Conv2d-19;2:Conv2d-17;5:Conv2d-19;7:Conv2d-17
resnet18_classification,resnet18_classification,resnet18,classification,imagenet,resnet18,Convolutional,ResNet18,wrsa,OTC,Conv2d-19,4,4,0.6483547197063052,0.6483547197063052,1:Conv2d-19;2:Conv2d-19;5:Conv2d-19;7:Conv2d-19
resnet18_random,resnet18_random,resnet18,random,,resnet18,Convolutional,ResNet18,crsa,OTC,AdaptiveAvgPool2d-1,4,4,0.0443841450982446,0.0443841450982446,1:AdaptiveAvgPool2d-1;2:AdaptiveAvgPool2d-1;5:AdaptiveAvgPool2d-1;7:AdaptiveAvgPool2d-1
resnet18_random,resnet18_random,resnet18,random,,resnet18,Convolutional,ResNet18,srpr,OTC,AdaptiveAvgPool2d-1,4,4,0.1299527627818925,0.1299527627818925,1:AdaptiveAvgPool2d-1;2:AdaptiveAvgPool2d-1;5:AdaptiveAvgPool2d-1;7:AdaptiveAvgPool2d-1
resnet18_random,resnet18_random,resnet18,random,,resnet18,Convolutional,ResNet18,wrsa,OTC,Conv2d-14,2,4,0.114032114222127,0.1125471053259485,1:ReLU-13;2:Conv2d-14;5:Conv2d-14;7:ReLU-13
resnet50_classification,resnet50_classification,resnet50,classification,imagenet,resnet50,Convolutional,ResNet50,crsa,OTC,BatchNorm2d-49,4,4,0.37888140466180875,0.37888140466180875,1:BatchNorm2d-49;2:BatchNorm2d-49;5:BatchNorm2d-49;7:BatchNorm2d-49
resnet50_classification,resnet50_classification,resnet50,classification,imagenet,resnet50,Convolutional,ResNet50,srpr,OTC,Conv2d-49,4,4,0.37713998705110274,0.37713998705110274,1:Conv2d-49;2:Conv2d-49;5:Conv2d-49;7:Conv2d-49
resnet50_classification,resnet50_classification,resnet50,classification,imagenet,resnet50,Convolutional,ResNet50,wrsa,OTC,Conv2d-49,3,4,0.6634222253473687,0.6804054470684766,1:Conv2d-49;2:Conv2d-49;5:BatchNorm2d-49;7:Conv2d-49
resnet50_random,resnet50_random,resnet50,random,,resnet50,Convolutional,ResNet50,crsa,OTC,AdaptiveAvgPool2d-1,4,4,0.03939422286886,0.03939422286886,1:AdaptiveAvgPool2d-1;2:AdaptiveAvgPool2d-1;5:AdaptiveAvgPool2d-1;7:AdaptiveAvgPool2d-1
resnet50_random,resnet50_random,resnet50,random,,resnet50,Convolutional,ResNet50,srpr,OTC,AdaptiveAvgPool2d-1,2,4,0.12285349690127151,0.11329744972388081,1:Linear-1;2:AdaptiveAvgPool2d-1;5:AdaptiveAvgPool2d-1;7:Linear-1
resnet50_random,resnet50_random,resnet50,random,,resnet50,Convolutional,ResNet50,wrsa,OTC,Conv2d-49,2,4,0.10048361481240364,0.0927240565216246,1:BatchNorm2d-41;2:Conv2d-49;5:Conv2d-49;7:ReLU-34
retinanet_R_50_FPN_3x_detection,retinanet_R_50_FPN_3x_detection,retinanet_R_50_FPN_3x,detection,coco2017,retinanet_R_50_FPN_3x,Convolutional,RetinaNet-ResNet50-FPN,crsa,OTC,FrozenBatchNorm2d-45,3,4,0.3654607298814094,0.35721718808667174,1:FrozenBatchNorm2d-42;2:FrozenBatchNorm2d-45;5:FrozenBatchNorm2d-45;7:FrozenBatchNorm2d-45
retinanet_R_50_FPN_3x_detection,retinanet_R_50_FPN_3x_detection,retinanet_R_50_FPN_3x,detection,coco2017,retinanet_R_50_FPN_3x,Convolutional,RetinaNet-ResNet50-FPN,srpr,OTC,FrozenBatchNorm2d-49,2,4,0.380772036619565,0.3709178956954775,1:FrozenBatchNorm2d-49;2:FrozenBatchNorm2d-45;5:FrozenBatchNorm2d-49;7:FrozenBatchNorm2d-46
retinanet_R_50_FPN_3x_detection,retinanet_R_50_FPN_3x_detection,retinanet_R_50_FPN_3x,detection,coco2017,retinanet_R_50_FPN_3x,Convolutional,RetinaNet-ResNet50-FPN,wrsa,OTC,FrozenBatchNorm2d-46,2,4,0.6574205210051165,0.6652716676357497,1:FrozenBatchNorm2d-45;2:FrozenBatchNorm2d-52;5:FrozenBatchNorm2d-46;7:FrozenBatchNorm2d-46
room_layout_taskonomy,room_layout_taskonomy,room_layout,taskonomy,taskonomy,resnet50,Convolutional,Room Layout,crsa,OTC,BatchNorm2d-28,3,4,0.1375235565556787,0.13707242012985824,1:BatchNorm2d-28;2:BatchNorm2d-45;5:BatchNorm2d-28;7:BatchNorm2d-28
room_layout_taskonomy,room_layout_taskonomy,room_layout,taskonomy,taskonomy,resnet50,Convolutional,Room Layout,srpr,OTC,Conv2d-45,3,4,0.22457541143067736,0.21775770979758574,1:ReLU-43;2:Conv2d-45;5:Conv2d-45;7:Conv2d-45
room_layout_taskonomy,room_layout_taskonomy,room_layout,taskonomy,taskonomy,resnet50,Convolutional,Room Layout,wrsa,OTC,BatchNorm2d-44,3,4,0.31409459732730033,0.308685400103079,1:Conv2d-44;2:BatchNorm2d-44;5:BatchNorm2d-44;7:BatchNorm2d-44
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,taskonomy,taskonomy,resnet50,Convolutional,Semantic Segmentation,crsa,OTC,Conv2d-42,4,4,0.14428112630089973,0.14428112630089973,1:Conv2d-42;2:Conv2d-42;5:Conv2d-42;7:Conv2d-42
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,taskonomy,taskonomy,resnet50,Convolutional,Semantic Segmentation,srpr,OTC,BatchNorm2d-45,2,4,0.23446874596539452,0.23327719098130975,1:BatchNorm2d-45;2:BatchNorm2d-45;5:BatchNorm2d-44;7:ReLU-32
segment_semantic_taskonomy,segment_semantic_taskonomy,segment_semantic,taskonomy,taskonomy,resnet50,Convolutional,Semantic Segmentation,wrsa,OTC,BatchNorm2d-44,2,4,0.33140864944364146,0.32444837356152023,1:BatchNorm2d-44;2:BatchNorm2d-44;5:BatchNorm2d-45;7:ReLU-41
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,taskonomy,taskonomy,resnet50,Convolutional,Unsupervised 2.5D Segmentation,crsa,OTC,Conv2d-39,4,4,0.1710719035751695,0.1710719035751695,1:Conv2d-39;2:Conv2d-39;5:Conv2d-39;7:Conv2d-39
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,taskonomy,taskonomy,resnet50,Convolutional,Unsupervised 2.5D Segmentation,srpr,OTC,BatchNorm2d-38,1,4,0.252851690598402,0.23783199539962624,1:Conv2d-38;2:BatchNorm2d-38;5:ReLU-33;7:Conv2d-45
segment_unsup25d_taskonomy,segment_unsup25d_taskonomy,segment_unsup25d,taskonomy,taskonomy,resnet50,Convolutional,Unsupervised 2.5D Segmentation,wrsa,OTC,BatchNorm2d-38,2,4,0.31834566225225547,0.3130269936401132,1:BatchNorm2d-38;2:BatchNorm2d-38;5:ReLU-33;7:Conv2d-44
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,taskonomy,taskonomy,resnet50,Convolutional,Unsupervised 2D Segmentation,crsa,OTC,BatchNorm2d-33,4,4,0.08089304370447845,0.08089304370447845,1:BatchNorm2d-33;2:BatchNorm2d-33;5:BatchNorm2d-33;7:BatchNorm2d-33
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,taskonomy,taskonomy,resnet50,Convolutional,Unsupervised 2D Segmentation,srpr,OTC,ReLU-31,1,4,0.18320058207699,0.158666196799007,1:BatchNorm2d-44;2:ReLU-31;5:BatchNorm2d-32;7:BatchNorm2d-38
segment_unsup2d_taskonomy,segment_unsup2d_taskonomy,segment_unsup2d,taskonomy,taskonomy,resnet50,Convolutional,Unsupervised 2D Segmentation,wrsa,OTC,BatchNorm2d-44,3,4,0.16443782671181567,0.16958216627117276,1:BatchNorm2d-44;2:BatchNorm2d-44;5:BatchNorm2d-44;7:ReLU-40
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,classification,imagenet,semnasnet_100,Convolutional,SemNASNet100,crsa,OTC,ReLU-35,4,4,0.40497048424216403,0.40497048424216403,1:ReLU-35;2:ReLU-35;5:ReLU-35;7:ReLU-35
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,classification,imagenet,semnasnet_100,Convolutional,SemNASNet100,srpr,OTC,Conv2d-58,2,4,0.37392376392659754,0.37317315375324,1:Conv2d-58;2:Conv2d-58;5:Identity-78;7:Identity-73
semnasnet_100_classification,semnasnet_100_classification,semnasnet_100,classification,imagenet,semnasnet_100,Convolutional,SemNASNet100,wrsa,OTC,SqueezeExcite-8,2,4,0.6787388637774046,0.6792017379250839,1:ReLU-37;2:ReLU-34;5:SqueezeExcite-8;7:SqueezeExcite-8
semnasnet_100_random,semnasnet_100_random,semnasnet_100,random,,semnasnet_100,Convolutional,SemNASNet100,crsa,OTC,Conv2d-37,2,4,0.03465155294253135,0.032435604878216104,1:InvertedResidual-8;2:Conv2d-37;5:Conv2d-37;7:Sigmoid-5
semnasnet_100_random,semnasnet_100_random,semnasnet_100,random,,semnasnet_100,Convolutional,SemNASNet100,srpr,OTC,ReLU-24,2,4,0.0982567570035353,0.10453749762690889,1:Conv2d-38;2:Conv2d-37;5:ReLU-24;7:ReLU-24
semnasnet_100_random,semnasnet_100_random,semnasnet_100,random,,semnasnet_100,Convolutional,SemNASNet100,wrsa,OTC,ReLU-23,2,4,0.09849672323405215,0.08959826841902327,1:ReLU-23;2:ReLU-24;5:InvertedResidual-8;7:ReLU-23
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,classification,imagenet,seresnext50_32x4d,Convolutional,SEResNext50-32x4D,crsa,OTC,ReLU-52,4,4,0.3836315200195865,0.3836315200195865,1:ReLU-52;2:ReLU-52;5:ReLU-52;7:ReLU-52
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,classification,imagenet,seresnext50_32x4d,Convolutional,SEResNext50-32x4D,srpr,OTC,Conv2d-77,2,4,0.337781715702251,0.36880501734978055,1:Conv2d-77;2:Conv2d-75;5:Sigmoid-13;7:Conv2d-77
seresnext50_32x4d_classification,seresnext50_32x4d_classification,seresnext50_32x4d,classification,imagenet,seresnext50_32x4d,Convolutional,SEResNext50-32x4D,wrsa,OTC,Sigmoid-13,2,4,0.6783461449282036,0.6747129918009463,1:SEModule-13;2:SEModule-13;5:Sigmoid-13;7:Sigmoid-13
seresnext50_32x4d_random,seresnext50_32x4d_random,seresnext50_32x4d,random,,seresnext50_32x4d,Convolutional,SEResNext50-32x4D,crsa,OTC,Conv2d-44,4,4,0.04926978224445202,0.04926978224445202,1:Conv2d-44;2:Conv2d-44;5:Conv2d-44;7:Conv2d-44
seresnext50_32x4d_random,seresnext50_32x4d_random,seresnext50_32x4d,random,,seresnext50_32x4d,Convolutional,SEResNext50-32x4D,srpr,OTC,BatchNorm2d-45,1,4,0.129679362859929,0.11695146019895883,1:Conv2d-50;2:Linear-1;5:BatchNorm2d-45;7:AdaptiveAvgPool2d-1
seresnext50_32x4d_random,seresnext50_32x4d_random,seresnext50_32x4d,random,,seresnext50_32x4d,Convolutional,SEResNext50-32x4D,wrsa,OTC,ReLU-43,2,4,0.115414012024564,0.11508379332579625,1:ReLU-43;2:ReLU-43;5:BatchNorm2d-45;7:Conv2d-72
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,ShuffleNet-V2-x1.0,crsa,OTC,BatchNorm2d-49,4,4,0.35710368744307774,0.35710368744307774,1:BatchNorm2d-49;2:BatchNorm2d-49;5:BatchNorm2d-49;7:BatchNorm2d-49
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,ShuffleNet-V2-x1.0,srpr,OTC,BatchNorm2d-54,2,4,0.40391138016480155,0.3737140164838433,1:InvertedResidual-16;2:BatchNorm2d-54;5:BatchNorm2d-54;7:InvertedResidual-16
shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0_classification,shufflenet_v2_x1_0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,ShuffleNet-V2-x1.0,wrsa,OTC,Conv2d-55,1,4,0.708930008394725,0.6603660001171063,1:InvertedResidual-16;2:BatchNorm2d-51;5:Conv2d-55;7:BatchNorm2d-54
shufflenet_v2_x1_0_random,shufflenet_v2_x1_0_random,shufflenet_v2_x1_0,random,,shufflenet_v2_x1_0,Convolutional,ShuffleNet-V2-x1.0,crsa,OTC,ReLU-22,3,4,0.0496146416055659,0.0405461169908239,1:ReLU-22;2:ReLU-22;5:ReLU-22;7:Linear-1
shufflenet_v2_x1_0_random,shufflenet_v2_x1_0_random,shufflenet_v2_x1_0,random,,shufflenet_v2_x1_0,Convolutional,ShuffleNet-V2-x1.0,srpr,OTC,Linear-1,4,4,0.10536505046740728,0.10536505046740728,1:Linear-1;2:Linear-1;5:Linear-1;7:Linear-1
shufflenet_v2_x1_0_random,shufflenet_v2_x1_0_random,shufflenet_v2_x1_0,random,,shufflenet_v2_x1_0,Convolutional,ShuffleNet-V2-x1.0,wrsa,OTC,ReLU-21,1,4,0.0705879170437439,0.0484111170014511,1:ReLU-25;2:Conv2d-49;5:ReLU-21;7:ReLU-36
skresnext50_32x4d_classification,skresnext50_32x4d_classification,skresnext50_32x4d,classification,imagenet,skresnext50_32x4d,Convolutional,SKResNext50-32x4D,crsa,OTC,ReLU-74,2,4,0.37190245238577246,0.355387632629078,1:Identity-83;2:Conv2d-79;5:ReLU-74;7:ReLU-74
skresnext50_32x4d_classification,skresnext50_32x4d_classification,skresnext50_32x4d,classification,imagenet,skresnext50_32x4d,Convolutional,SKResNext50-32x4D,srpr,OTC,Identity-102,1,4,0.417471601498062,0.37143492598497996,1:Identity-86;2:Conv2d-79;5:Identity-102;7:Identity-100
skresnext50_32x4d_classification,skresnext50_32x4d_classification,skresnext50_32x4d,classification,imagenet,skresnext50_32x4d,Convolutional,SKResNext50-32x4D,wrsa,OTC,ReLU-58,2,4,0.677597847078693,0.6664636660260495,1:ReLU-58;2:ReLU-74;5:ReLU-58;7:Conv2d-79
skresnext50_32x4d_random,skresnext50_32x4d_random,skresnext50_32x4d,random,,skresnext50_32x4d,Convolutional,SKResNext50-32x4D,crsa,OTC,ReLU-41,3,4,0.04882556468405356,0.04353521884003164,1:ReLU-41;2:ReLU-41;5:ReLU-41;7:ReLU-60
skresnext50_32x4d_random,skresnext50_32x4d_random,skresnext50_32x4d,random,,skresnext50_32x4d,Convolutional,SKResNext50-32x4D,srpr,OTC,Conv2d-58,1,4,0.149209636894951,0.1319725368961015,1:ReLU-52;2:Conv2d-58;5:Identity-62;7:AdaptiveAvgPool2d-1
skresnext50_32x4d_random,skresnext50_32x4d_random,skresnext50_32x4d,random,,skresnext50_32x4d,Convolutional,SKResNext50-32x4D,wrsa,OTC,Identity-83,2,4,0.13029007876238352,0.13455569013749952,1:Conv2d-76;2:Identity-83;5:Identity-83;7:SelectiveKernel-29
squeezenet1_0_classification,squeezenet1_0_classification,squeezenet1_0,classification,imagenet,squeezenet1_0,Convolutional,SqueezeNet1.0,crsa,OTC,Conv2d-23,3,4,0.31771598273117235,0.32272310455109876,1:Conv2d-23;2:Conv2d-23;5:AdaptiveAvgPool2d-1;7:Conv2d-23
squeezenet1_0_classification,squeezenet1_0_classification,squeezenet1_0,classification,imagenet,squeezenet1_0,Convolutional,SqueezeNet1.0,srpr,OTC,AdaptiveAvgPool2d-1,2,4,0.3529185629973155,0.3524227125647955,1:Conv2d-23;2:ReLU-23;5:AdaptiveAvgPool2d-1;7:AdaptiveAvgPool2d-1
squeezenet1_0_classification,squeezenet1_0_classification,squeezenet1_0,classification,imagenet,squeezenet1_0,Convolutional,SqueezeNet1.0,wrsa,OTC,AdaptiveAvgPool2d-1,4,4,0.6228964479887605,0.6228964479887605,1:AdaptiveAvgPool2d-1;2:AdaptiveAvgPool2d-1;5:AdaptiveAvgPool2d-1;7:AdaptiveAvgPool2d-1
squeezenet1_0_random,squeezenet1_0_random,squeezenet1_0,random,,squeezenet1_0,Convolutional,SqueezeNet1.0,crsa,OTC,AdaptiveAvgPool2d-1,4,4,0.07068808668054155,0.07068808668054155,1:AdaptiveAvgPool2d-1;2:AdaptiveAvgPool2d-1;5:AdaptiveAvgPool2d-1;7:AdaptiveAvgPool2d-1
